ordenID,productoID,UnitPrice,Quantity,NombreProducto,categoriaID,clienteID,fecha,NombreCategoria,TotalVenta,Mes
10553,11,21.0,15,Queso Cabrales,4,WARTH,1997-05-30,Dairy Products,315.0,1997-05
10553,16,17.45,14,Pavlova,3,WARTH,1997-05-30,Confections,244.29999999999998,1997-05
10553,22,21.0,24,Gustaf's Knäckebröd,5,WARTH,1997-05-30,Grains/Cereals,504.0,1997-05
10553,31,12.5,30,Gorgonzola Telino,4,WARTH,1997-05-30,Dairy Products,375.0,1997-05
10553,35,18.0,6,Steeleye Stout,1,WARTH,1997-05-30,Beverages,108.0,1997-05
10554,16,17.45,30,Pavlova,3,OTTIK,1997-05-30,Confections,523.5,1997-05
10554,23,9.0,20,Tunnbröd,5,OTTIK,1997-05-30,Grains/Cereals,180.0,1997-05
10554,62,49.3,20,Tarte au sucre,3,OTTIK,1997-05-30,Confections,986.0,1997-05
10554,77,13.0,10,Original Frankfurter grüne Soße,2,OTTIK,1997-05-30,Condiments,130.0,1997-05
10555,14,23.25,30,Tofu,7,SAVEA,1997-06-02,Produce,697.5,1997-06
10555,19,9.2,35,Teatime Chocolate Biscuits,3,SAVEA,1997-06-02,Confections,322.0,1997-06
10555,24,4.5,18,Guaraná Fantástica,1,SAVEA,1997-06-02,Beverages,81.0,1997-06
10555,51,53.0,20,Manjimup Dried Apples,7,SAVEA,1997-06-02,Produce,1060.0,1997-06
10555,56,38.0,40,Gnocchi di nonna Alice,5,SAVEA,1997-06-02,Grains/Cereals,1520.0,1997-06
10556,72,34.8,24,Mozzarella di Giovanni,4,SIMOB,1997-06-03,Dairy Products,835.1999999999999,1997-06
10557,64,33.25,30,Wimmers gute Semmelknödel,5,LEHMS,1997-06-03,Grains/Cereals,997.5,1997-06
10557,75,7.75,20,Rhönbräu Klosterbier,1,LEHMS,1997-06-03,Beverages,155.0,1997-06
10558,47,9.5,25,Zaanse koeken,3,AROUT,1997-06-04,Confections,237.5,1997-06
10558,51,53.0,20,Manjimup Dried Apples,7,AROUT,1997-06-04,Produce,1060.0,1997-06
10558,52,7.0,30,Filo Mix,5,AROUT,1997-06-04,Grains/Cereals,210.0,1997-06
10558,53,32.8,18,Perth Pasties,6,AROUT,1997-06-04,Meat/Poultry,590.4,1997-06
10558,73,15.0,3,Röd Kaviar,8,AROUT,1997-06-04,Seafood,45.0,1997-06
10559,41,9.65,12,Jack's New England Clam Chowder,8,BLONP,1997-06-05,Seafood,115.80000000000001,1997-06
10559,55,24.0,18,Pâté chinois,6,BLONP,1997-06-05,Meat/Poultry,432.0,1997-06
10560,30,25.89,20,Nord-Ost Matjeshering,8,FRANK,1997-06-06,Seafood,517.8,1997-06
10560,62,49.3,15,Tarte au sucre,3,FRANK,1997-06-06,Confections,739.5,1997-06
10561,44,19.45,10,Gula Malacca,2,FOLKO,1997-06-06,Condiments,194.5,1997-06
10561,51,53.0,50,Manjimup Dried Apples,7,FOLKO,1997-06-06,Produce,2650.0,1997-06
10562,33,2.5,20,Geitost,4,REGGC,1997-06-09,Dairy Products,50.0,1997-06
10562,62,49.3,10,Tarte au sucre,3,REGGC,1997-06-09,Confections,493.0,1997-06
10563,36,19.0,25,Inlagd Sill,8,RICAR,1997-06-10,Seafood,475.0,1997-06
10563,52,7.0,70,Filo Mix,5,RICAR,1997-06-10,Grains/Cereals,490.0,1997-06
10564,17,39.0,16,Alice Mutton,6,RATTC,1997-06-10,Meat/Poultry,624.0,1997-06
10564,31,12.5,6,Gorgonzola Telino,4,RATTC,1997-06-10,Dairy Products,75.0,1997-06
10564,55,24.0,25,Pâté chinois,6,RATTC,1997-06-10,Meat/Poultry,600.0,1997-06
10565,24,4.5,25,Guaraná Fantástica,1,MEREP,1997-06-11,Beverages,112.5,1997-06
10565,64,33.25,18,Wimmers gute Semmelknödel,5,MEREP,1997-06-11,Grains/Cereals,598.5,1997-06
10566,11,21.0,35,Queso Cabrales,4,BLONP,1997-06-12,Dairy Products,735.0,1997-06
10566,18,62.5,18,Carnarvon Tigers,8,BLONP,1997-06-12,Seafood,1125.0,1997-06
10566,76,18.0,10,Lakkalikööri,1,BLONP,1997-06-12,Beverages,180.0,1997-06
10567,31,12.5,60,Gorgonzola Telino,4,HUNGO,1997-06-12,Dairy Products,750.0,1997-06
10567,51,53.0,3,Manjimup Dried Apples,7,HUNGO,1997-06-12,Produce,159.0,1997-06
10567,59,55.0,40,Raclette Courdavault,4,HUNGO,1997-06-12,Dairy Products,2200.0,1997-06
10568,10,31.0,5,Ikura,8,GALED,1997-06-13,Seafood,155.0,1997-06
10569,31,12.5,35,Gorgonzola Telino,4,RATTC,1997-06-16,Dairy Products,437.5,1997-06
10569,76,18.0,30,Lakkalikööri,1,RATTC,1997-06-16,Beverages,540.0,1997-06
10570,11,21.0,15,Queso Cabrales,4,MEREP,1997-06-17,Dairy Products,315.0,1997-06
10570,56,38.0,60,Gnocchi di nonna Alice,5,MEREP,1997-06-17,Grains/Cereals,2280.0,1997-06
10571,14,23.25,11,Tofu,7,ERNSH,1997-06-17,Produce,255.75,1997-06
10571,42,14.0,28,Singaporean Hokkien Fried Mee,5,ERNSH,1997-06-17,Grains/Cereals,392.0,1997-06
10572,16,17.45,12,Pavlova,3,BERGS,1997-06-18,Confections,209.39999999999998,1997-06
10572,32,32.0,10,Mascarpone Fabioli,4,BERGS,1997-06-18,Dairy Products,320.0,1997-06
10572,40,18.4,50,Boston Crab Meat,8,BERGS,1997-06-18,Seafood,919.9999999999999,1997-06
10572,75,7.75,15,Rhönbräu Klosterbier,1,BERGS,1997-06-18,Beverages,116.25,1997-06
10573,17,39.0,18,Alice Mutton,6,ANTON,1997-06-19,Meat/Poultry,702.0,1997-06
10573,34,14.0,40,Sasquatch Ale,1,ANTON,1997-06-19,Beverages,560.0,1997-06
10573,53,32.8,25,Perth Pasties,6,ANTON,1997-06-19,Meat/Poultry,819.9999999999999,1997-06
10574,33,2.5,14,Geitost,4,TRAIH,1997-06-19,Dairy Products,35.0,1997-06
10574,40,18.4,2,Boston Crab Meat,8,TRAIH,1997-06-19,Seafood,36.8,1997-06
10574,62,49.3,10,Tarte au sucre,3,TRAIH,1997-06-19,Confections,493.0,1997-06
10574,64,33.25,6,Wimmers gute Semmelknödel,5,TRAIH,1997-06-19,Grains/Cereals,199.5,1997-06
10575,59,55.0,12,Raclette Courdavault,4,MORGK,1997-06-20,Dairy Products,660.0,1997-06
10575,63,43.9,6,Vegie-spread,2,MORGK,1997-06-20,Condiments,263.4,1997-06
10575,72,34.8,30,Mozzarella di Giovanni,4,MORGK,1997-06-20,Dairy Products,1044.0,1997-06
10575,76,18.0,10,Lakkalikööri,1,MORGK,1997-06-20,Beverages,180.0,1997-06
10576,1,18.0,10,Chai,1,TORTU,1997-06-23,Beverages,180.0,1997-06
10576,31,12.5,20,Gorgonzola Telino,4,TORTU,1997-06-23,Dairy Products,250.0,1997-06
10576,44,19.45,21,Gula Malacca,2,TORTU,1997-06-23,Condiments,408.45,1997-06
10577,39,18.0,10,Chartreuse verte,1,TRAIH,1997-06-23,Beverages,180.0,1997-06
10577,75,7.75,20,Rhönbräu Klosterbier,1,TRAIH,1997-06-23,Beverages,155.0,1997-06
10577,77,13.0,18,Original Frankfurter grüne Soße,2,TRAIH,1997-06-23,Condiments,234.0,1997-06
10578,35,18.0,20,Steeleye Stout,1,BSBEV,1997-06-24,Beverages,360.0,1997-06
10578,57,19.5,6,Ravioli Angelo,5,BSBEV,1997-06-24,Grains/Cereals,117.0,1997-06
10579,15,15.5,10,Genen Shouyu,2,LETSS,1997-06-25,Condiments,155.0,1997-06
10579,75,7.75,21,Rhönbräu Klosterbier,1,LETSS,1997-06-25,Beverages,162.75,1997-06
10580,14,23.25,15,Tofu,7,OTTIK,1997-06-26,Produce,348.75,1997-06
10580,41,9.65,9,Jack's New England Clam Chowder,8,OTTIK,1997-06-26,Seafood,86.85000000000001,1997-06
10580,65,21.05,30,Louisiana Fiery Hot Pepper Sauce,2,OTTIK,1997-06-26,Condiments,631.5,1997-06
10581,75,7.75,50,Rhönbräu Klosterbier,1,FAMIA,1997-06-26,Beverages,387.5,1997-06
10582,57,19.5,4,Ravioli Angelo,5,BLAUS,1997-06-27,Grains/Cereals,78.0,1997-06
10582,76,18.0,14,Lakkalikööri,1,BLAUS,1997-06-27,Beverages,252.0,1997-06
10583,29,123.79,10,Thüringer Rostbratwurst,6,WARTH,1997-06-30,Meat/Poultry,1237.9,1997-06
10583,60,34.0,24,Camembert Pierrot,4,WARTH,1997-06-30,Dairy Products,816.0,1997-06
10583,69,36.0,10,Gudbrandsdalsost,4,WARTH,1997-06-30,Dairy Products,360.0,1997-06
10584,31,12.5,50,Gorgonzola Telino,4,BLONP,1997-06-30,Dairy Products,625.0,1997-06
10585,47,9.5,15,Zaanse koeken,3,WELLI,1997-07-01,Confections,142.5,1997-07
10586,52,7.0,4,Filo Mix,5,REGGC,1997-07-02,Grains/Cereals,28.0,1997-07
10587,26,31.23,6,Gumbär Gummibärchen,3,QUEDE,1997-07-02,Confections,187.38,1997-07
10587,35,18.0,20,Steeleye Stout,1,QUEDE,1997-07-02,Beverages,360.0,1997-07
10587,77,13.0,20,Original Frankfurter grüne Soße,2,QUEDE,1997-07-02,Condiments,260.0,1997-07
10588,18,62.5,40,Carnarvon Tigers,8,QUICK,1997-07-03,Seafood,2500.0,1997-07
10588,42,14.0,100,Singaporean Hokkien Fried Mee,5,QUICK,1997-07-03,Grains/Cereals,1400.0,1997-07
10589,35,18.0,4,Steeleye Stout,1,GREAL,1997-07-04,Beverages,72.0,1997-07
10590,1,18.0,20,Chai,1,MEREP,1997-07-07,Beverages,360.0,1997-07
10590,77,13.0,60,Original Frankfurter grüne Soße,2,MEREP,1997-07-07,Condiments,780.0,1997-07
10591,3,10.0,14,Aniseed Syrup,2,VAFFE,1997-07-07,Condiments,140.0,1997-07
10591,7,30.0,10,Uncle Bob's Organic Dried Pears,7,VAFFE,1997-07-07,Produce,300.0,1997-07
10591,54,7.45,50,Tourtière,6,VAFFE,1997-07-07,Meat/Poultry,372.5,1997-07
10592,15,15.5,25,Genen Shouyu,2,LEHMS,1997-07-08,Condiments,387.5,1997-07
10592,26,31.23,5,Gumbär Gummibärchen,3,LEHMS,1997-07-08,Confections,156.15,1997-07
10593,20,81.0,21,Sir Rodney's Marmalade,3,LEHMS,1997-07-09,Confections,1701.0,1997-07
10593,69,36.0,20,Gudbrandsdalsost,4,LEHMS,1997-07-09,Dairy Products,720.0,1997-07
10593,76,18.0,4,Lakkalikööri,1,LEHMS,1997-07-09,Beverages,72.0,1997-07
10594,52,7.0,24,Filo Mix,5,OLDWO,1997-07-09,Grains/Cereals,168.0,1997-07
10594,58,13.25,30,Escargots de Bourgogne,8,OLDWO,1997-07-09,Seafood,397.5,1997-07
10595,35,18.0,30,Steeleye Stout,1,ERNSH,1997-07-10,Beverages,540.0,1997-07
10595,61,28.5,120,Sirop d'érable,2,ERNSH,1997-07-10,Condiments,3420.0,1997-07
10595,69,36.0,65,Gudbrandsdalsost,4,ERNSH,1997-07-10,Dairy Products,2340.0,1997-07
10596,56,38.0,5,Gnocchi di nonna Alice,5,WHITC,1997-07-11,Grains/Cereals,190.0,1997-07
10596,63,43.9,24,Vegie-spread,2,WHITC,1997-07-11,Condiments,1053.6,1997-07
10596,75,7.75,30,Rhönbräu Klosterbier,1,WHITC,1997-07-11,Beverages,232.5,1997-07
10597,24,4.5,35,Guaraná Fantástica,1,PICCO,1997-07-11,Beverages,157.5,1997-07
10597,57,19.5,20,Ravioli Angelo,5,PICCO,1997-07-11,Grains/Cereals,390.0,1997-07
10597,65,21.05,12,Louisiana Fiery Hot Pepper Sauce,2,PICCO,1997-07-11,Condiments,252.60000000000002,1997-07
10598,27,43.9,50,Schoggi Schokolade,3,RATTC,1997-07-14,Confections,2195.0,1997-07
10598,71,21.5,9,Flotemysost,4,RATTC,1997-07-14,Dairy Products,193.5,1997-07
10599,62,49.3,10,Tarte au sucre,3,BSBEV,1997-07-15,Confections,493.0,1997-07
10600,54,7.45,4,Tourtière,6,HUNGC,1997-07-16,Meat/Poultry,29.8,1997-07
10600,73,15.0,30,Röd Kaviar,8,HUNGC,1997-07-16,Seafood,450.0,1997-07
10601,13,6.0,60,Konbu,8,HILAA,1997-07-16,Seafood,360.0,1997-07
10601,59,55.0,35,Raclette Courdavault,4,HILAA,1997-07-16,Dairy Products,1925.0,1997-07
10602,77,13.0,5,Original Frankfurter grüne Soße,2,VAFFE,1997-07-17,Condiments,65.0,1997-07
10603,22,21.0,48,Gustaf's Knäckebröd,5,SAVEA,1997-07-18,Grains/Cereals,1008.0,1997-07
10603,49,20.0,25,Maxilaku,3,SAVEA,1997-07-18,Confections,500.0,1997-07
10604,48,12.75,6,Chocolade,3,FURIB,1997-07-18,Confections,76.5,1997-07
10604,76,18.0,10,Lakkalikööri,1,FURIB,1997-07-18,Beverages,180.0,1997-07
10605,16,17.45,30,Pavlova,3,MEREP,1997-07-21,Confections,523.5,1997-07
10605,59,55.0,20,Raclette Courdavault,4,MEREP,1997-07-21,Dairy Products,1100.0,1997-07
10605,60,34.0,70,Camembert Pierrot,4,MEREP,1997-07-21,Dairy Products,2380.0,1997-07
10605,71,21.5,15,Flotemysost,4,MEREP,1997-07-21,Dairy Products,322.5,1997-07
10606,4,22.0,20,Chef Anton's Cajun Seasoning,2,TRADH,1997-07-22,Condiments,440.0,1997-07
10606,55,24.0,20,Pâté chinois,6,TRADH,1997-07-22,Meat/Poultry,480.0,1997-07
10606,62,49.3,10,Tarte au sucre,3,TRADH,1997-07-22,Confections,493.0,1997-07
10607,7,30.0,45,Uncle Bob's Organic Dried Pears,7,SAVEA,1997-07-22,Produce,1350.0,1997-07
10607,17,39.0,100,Alice Mutton,6,SAVEA,1997-07-22,Meat/Poultry,3900.0,1997-07
10607,33,2.5,14,Geitost,4,SAVEA,1997-07-22,Dairy Products,35.0,1997-07
10607,40,18.4,42,Boston Crab Meat,8,SAVEA,1997-07-22,Seafood,772.8,1997-07
10607,72,34.8,12,Mozzarella di Giovanni,4,SAVEA,1997-07-22,Dairy Products,417.59999999999997,1997-07
10608,56,38.0,28,Gnocchi di nonna Alice,5,TOMSP,1997-07-23,Grains/Cereals,1064.0,1997-07
10609,1,18.0,3,Chai,1,DUMON,1997-07-24,Beverages,54.0,1997-07
10609,10,31.0,10,Ikura,8,DUMON,1997-07-24,Seafood,310.0,1997-07
10609,21,10.0,6,Sir Rodney's Scones,3,DUMON,1997-07-24,Confections,60.0,1997-07
10610,36,19.0,21,Inlagd Sill,8,LAMAI,1997-07-25,Seafood,399.0,1997-07
10611,1,18.0,6,Chai,1,WOLZA,1997-07-25,Beverages,108.0,1997-07
10611,2,19.0,10,Chang,1,WOLZA,1997-07-25,Beverages,190.0,1997-07
10611,60,34.0,15,Camembert Pierrot,4,WOLZA,1997-07-25,Dairy Products,510.0,1997-07
10612,10,31.0,70,Ikura,8,SAVEA,1997-07-28,Seafood,2170.0,1997-07
10612,36,19.0,55,Inlagd Sill,8,SAVEA,1997-07-28,Seafood,1045.0,1997-07
10612,49,20.0,18,Maxilaku,3,SAVEA,1997-07-28,Confections,360.0,1997-07
10612,60,34.0,40,Camembert Pierrot,4,SAVEA,1997-07-28,Dairy Products,1360.0,1997-07
10612,76,18.0,80,Lakkalikööri,1,SAVEA,1997-07-28,Beverages,1440.0,1997-07
10613,13,6.0,8,Konbu,8,HILAA,1997-07-29,Seafood,48.0,1997-07
10613,75,7.75,40,Rhönbräu Klosterbier,1,HILAA,1997-07-29,Beverages,310.0,1997-07
10614,11,21.0,14,Queso Cabrales,4,BLAUS,1997-07-29,Dairy Products,294.0,1997-07
10614,21,10.0,8,Sir Rodney's Scones,3,BLAUS,1997-07-29,Confections,80.0,1997-07
10614,39,18.0,5,Chartreuse verte,1,BLAUS,1997-07-29,Beverages,90.0,1997-07
10615,55,24.0,5,Pâté chinois,6,WILMK,1997-07-30,Meat/Poultry,120.0,1997-07
10616,38,263.5,15,Côte de Blaye,1,GREAL,1997-07-31,Beverages,3952.5,1997-07
10616,56,38.0,14,Gnocchi di nonna Alice,5,GREAL,1997-07-31,Grains/Cereals,532.0,1997-07
10616,70,15.0,15,Outback Lager,1,GREAL,1997-07-31,Beverages,225.0,1997-07
10616,71,21.5,15,Flotemysost,4,GREAL,1997-07-31,Dairy Products,322.5,1997-07
10617,59,55.0,30,Raclette Courdavault,4,GREAL,1997-07-31,Dairy Products,1650.0,1997-07
10618,6,25.0,70,Grandma's Boysenberry Spread,2,MEREP,1997-08-01,Condiments,1750.0,1997-08
10618,56,38.0,20,Gnocchi di nonna Alice,5,MEREP,1997-08-01,Grains/Cereals,760.0,1997-08
10618,68,12.5,15,Scottish Longbreads,3,MEREP,1997-08-01,Confections,187.5,1997-08
10619,21,10.0,42,Sir Rodney's Scones,3,MEREP,1997-08-04,Confections,420.0,1997-08
10619,22,21.0,40,Gustaf's Knäckebröd,5,MEREP,1997-08-04,Grains/Cereals,840.0,1997-08
10620,24,4.5,5,Guaraná Fantástica,1,LAUGB,1997-08-05,Beverages,22.5,1997-08
10620,52,7.0,5,Filo Mix,5,LAUGB,1997-08-05,Grains/Cereals,35.0,1997-08
10621,19,9.2,5,Teatime Chocolate Biscuits,3,ISLAT,1997-08-05,Confections,46.0,1997-08
10621,23,9.0,10,Tunnbröd,5,ISLAT,1997-08-05,Grains/Cereals,90.0,1997-08
10621,70,15.0,20,Outback Lager,1,ISLAT,1997-08-05,Beverages,300.0,1997-08
10621,71,21.5,15,Flotemysost,4,ISLAT,1997-08-05,Dairy Products,322.5,1997-08
10622,2,19.0,20,Chang,1,RICAR,1997-08-06,Beverages,380.0,1997-08
10622,68,12.5,18,Scottish Longbreads,3,RICAR,1997-08-06,Confections,225.0,1997-08
10623,14,23.25,21,Tofu,7,FRANK,1997-08-07,Produce,488.25,1997-08
10623,19,9.2,15,Teatime Chocolate Biscuits,3,FRANK,1997-08-07,Confections,138.0,1997-08
10623,21,10.0,25,Sir Rodney's Scones,3,FRANK,1997-08-07,Confections,250.0,1997-08
10623,24,4.5,3,Guaraná Fantástica,1,FRANK,1997-08-07,Beverages,13.5,1997-08
10623,35,18.0,30,Steeleye Stout,1,FRANK,1997-08-07,Beverages,540.0,1997-08
10624,28,45.6,10,Rössle Sauerkraut,7,THECR,1997-08-07,Produce,456.0,1997-08
10624,29,123.79,6,Thüringer Rostbratwurst,6,THECR,1997-08-07,Meat/Poultry,742.74,1997-08
10624,44,19.45,10,Gula Malacca,2,THECR,1997-08-07,Condiments,194.5,1997-08
10625,14,23.25,3,Tofu,7,ANATR,1997-08-08,Produce,69.75,1997-08
10625,42,14.0,5,Singaporean Hokkien Fried Mee,5,ANATR,1997-08-08,Grains/Cereals,70.0,1997-08
10625,60,34.0,10,Camembert Pierrot,4,ANATR,1997-08-08,Dairy Products,340.0,1997-08
10626,53,32.8,12,Perth Pasties,6,BERGS,1997-08-11,Meat/Poultry,393.59999999999997,1997-08
10626,60,34.0,20,Camembert Pierrot,4,BERGS,1997-08-11,Dairy Products,680.0,1997-08
10626,71,21.5,20,Flotemysost,4,BERGS,1997-08-11,Dairy Products,430.0,1997-08
10627,62,49.3,15,Tarte au sucre,3,SAVEA,1997-08-11,Confections,739.5,1997-08
10627,73,15.0,35,Röd Kaviar,8,SAVEA,1997-08-11,Seafood,525.0,1997-08
10628,1,18.0,25,Chai,1,BLONP,1997-08-12,Beverages,450.0,1997-08
10629,29,123.79,20,Thüringer Rostbratwurst,6,GODOS,1997-08-12,Meat/Poultry,2475.8,1997-08
10629,64,33.25,9,Wimmers gute Semmelknödel,5,GODOS,1997-08-12,Grains/Cereals,299.25,1997-08
10630,55,24.0,12,Pâté chinois,6,KOENE,1997-08-13,Meat/Poultry,288.0,1997-08
10630,76,18.0,35,Lakkalikööri,1,KOENE,1997-08-13,Beverages,630.0,1997-08
10631,75,7.75,8,Rhönbräu Klosterbier,1,LAMAI,1997-08-14,Beverages,62.0,1997-08
10632,2,19.0,30,Chang,1,WANDK,1997-08-14,Beverages,570.0,1997-08
10632,33,2.5,20,Geitost,4,WANDK,1997-08-14,Dairy Products,50.0,1997-08
10633,12,38.0,36,Queso Manchego La Pastora,4,ERNSH,1997-08-15,Dairy Products,1368.0,1997-08
10633,13,6.0,13,Konbu,8,ERNSH,1997-08-15,Seafood,78.0,1997-08
10633,26,31.23,35,Gumbär Gummibärchen,3,ERNSH,1997-08-15,Confections,1093.05,1997-08
10633,62,49.3,80,Tarte au sucre,3,ERNSH,1997-08-15,Confections,3944.0,1997-08
10634,7,30.0,35,Uncle Bob's Organic Dried Pears,7,FOLIG,1997-08-15,Produce,1050.0,1997-08
10634,18,62.5,50,Carnarvon Tigers,8,FOLIG,1997-08-15,Seafood,3125.0,1997-08
10634,51,53.0,15,Manjimup Dried Apples,7,FOLIG,1997-08-15,Produce,795.0,1997-08
10634,75,7.75,2,Rhönbräu Klosterbier,1,FOLIG,1997-08-15,Beverages,15.5,1997-08
10635,4,22.0,10,Chef Anton's Cajun Seasoning,2,MAGAA,1997-08-18,Condiments,220.0,1997-08
10635,5,21.35,15,Chef Anton's Gumbo Mix,2,MAGAA,1997-08-18,Condiments,320.25,1997-08
10635,22,21.0,40,Gustaf's Knäckebröd,5,MAGAA,1997-08-18,Grains/Cereals,840.0,1997-08
10636,4,22.0,25,Chef Anton's Cajun Seasoning,2,WARTH,1997-08-19,Condiments,550.0,1997-08
10636,58,13.25,6,Escargots de Bourgogne,8,WARTH,1997-08-19,Seafood,79.5,1997-08
10637,11,21.0,10,Queso Cabrales,4,QUEEN,1997-08-19,Dairy Products,210.0,1997-08
10637,50,16.25,25,Valkoinen suklaa,3,QUEEN,1997-08-19,Confections,406.25,1997-08
10637,56,38.0,60,Gnocchi di nonna Alice,5,QUEEN,1997-08-19,Grains/Cereals,2280.0,1997-08
10638,45,9.5,20,Rogede sild,8,LINOD,1997-08-20,Seafood,190.0,1997-08
10638,65,21.05,21,Louisiana Fiery Hot Pepper Sauce,2,LINOD,1997-08-20,Condiments,442.05,1997-08
10638,72,34.8,60,Mozzarella di Giovanni,4,LINOD,1997-08-20,Dairy Products,2088.0,1997-08
10639,18,62.5,8,Carnarvon Tigers,8,SANTG,1997-08-20,Seafood,500.0,1997-08
10640,69,36.0,20,Gudbrandsdalsost,4,WANDK,1997-08-21,Dairy Products,720.0,1997-08
10640,70,15.0,15,Outback Lager,1,WANDK,1997-08-21,Beverages,225.0,1997-08
10641,2,19.0,50,Chang,1,HILAA,1997-08-22,Beverages,950.0,1997-08
10641,40,18.4,60,Boston Crab Meat,8,HILAA,1997-08-22,Seafood,1104.0,1997-08
10642,21,10.0,30,Sir Rodney's Scones,3,SIMOB,1997-08-22,Confections,300.0,1997-08
10642,61,28.5,20,Sirop d'érable,2,SIMOB,1997-08-22,Condiments,570.0,1997-08
10643,28,45.6,15,Rössle Sauerkraut,7,ALFKI,1997-08-25,Produce,684.0,1997-08
10643,39,18.0,21,Chartreuse verte,1,ALFKI,1997-08-25,Beverages,378.0,1997-08
10643,46,12.0,2,Spegesild,8,ALFKI,1997-08-25,Seafood,24.0,1997-08
10644,18,62.5,4,Carnarvon Tigers,8,WELLI,1997-08-25,Seafood,250.0,1997-08
10644,43,46.0,20,Ipoh Coffee,1,WELLI,1997-08-25,Beverages,920.0,1997-08
10644,46,12.0,21,Spegesild,8,WELLI,1997-08-25,Seafood,252.0,1997-08
10645,18,62.5,20,Carnarvon Tigers,8,HANAR,1997-08-26,Seafood,1250.0,1997-08
10645,36,19.0,15,Inlagd Sill,8,HANAR,1997-08-26,Seafood,285.0,1997-08
10646,1,18.0,15,Chai,1,HUNGO,1997-08-27,Beverages,270.0,1997-08
10646,10,31.0,18,Ikura,8,HUNGO,1997-08-27,Seafood,558.0,1997-08
10646,71,21.5,30,Flotemysost,4,HUNGO,1997-08-27,Dairy Products,645.0,1997-08
10646,77,13.0,35,Original Frankfurter grüne Soße,2,HUNGO,1997-08-27,Condiments,455.0,1997-08
10647,19,9.2,30,Teatime Chocolate Biscuits,3,QUEDE,1997-08-27,Confections,276.0,1997-08
10647,39,18.0,20,Chartreuse verte,1,QUEDE,1997-08-27,Beverages,360.0,1997-08
10648,22,21.0,15,Gustaf's Knäckebröd,5,RICAR,1997-08-28,Grains/Cereals,315.0,1997-08
10648,24,4.5,15,Guaraná Fantástica,1,RICAR,1997-08-28,Beverages,67.5,1997-08
10649,28,45.6,20,Rössle Sauerkraut,7,MAISD,1997-08-28,Produce,912.0,1997-08
10649,72,34.8,15,Mozzarella di Giovanni,4,MAISD,1997-08-28,Dairy Products,522.0,1997-08
10650,30,25.89,30,Nord-Ost Matjeshering,8,FAMIA,1997-08-29,Seafood,776.7,1997-08
10650,53,32.8,25,Perth Pasties,6,FAMIA,1997-08-29,Meat/Poultry,819.9999999999999,1997-08
10650,54,7.45,30,Tourtière,6,FAMIA,1997-08-29,Meat/Poultry,223.5,1997-08
10651,19,9.2,12,Teatime Chocolate Biscuits,3,WANDK,1997-09-01,Confections,110.39999999999999,1997-09
10651,22,21.0,20,Gustaf's Knäckebröd,5,WANDK,1997-09-01,Grains/Cereals,420.0,1997-09
10652,30,25.89,2,Nord-Ost Matjeshering,8,GOURL,1997-09-01,Seafood,51.78,1997-09
10652,42,14.0,20,Singaporean Hokkien Fried Mee,5,GOURL,1997-09-01,Grains/Cereals,280.0,1997-09
10653,16,17.45,30,Pavlova,3,FRANK,1997-09-02,Confections,523.5,1997-09
10653,60,34.0,20,Camembert Pierrot,4,FRANK,1997-09-02,Dairy Products,680.0,1997-09
10654,4,22.0,12,Chef Anton's Cajun Seasoning,2,BERGS,1997-09-02,Condiments,264.0,1997-09
10654,39,18.0,20,Chartreuse verte,1,BERGS,1997-09-02,Beverages,360.0,1997-09
10654,54,7.45,6,Tourtière,6,BERGS,1997-09-02,Meat/Poultry,44.7,1997-09
10655,41,9.65,20,Jack's New England Clam Chowder,8,REGGC,1997-09-03,Seafood,193.0,1997-09
10656,14,23.25,3,Tofu,7,GREAL,1997-09-04,Produce,69.75,1997-09
10656,44,19.45,28,Gula Malacca,2,GREAL,1997-09-04,Condiments,544.6,1997-09
10656,47,9.5,6,Zaanse koeken,3,GREAL,1997-09-04,Confections,57.0,1997-09
10657,15,15.5,50,Genen Shouyu,2,SAVEA,1997-09-04,Condiments,775.0,1997-09
10657,41,9.65,24,Jack's New England Clam Chowder,8,SAVEA,1997-09-04,Seafood,231.60000000000002,1997-09
10657,46,12.0,45,Spegesild,8,SAVEA,1997-09-04,Seafood,540.0,1997-09
10657,47,9.5,10,Zaanse koeken,3,SAVEA,1997-09-04,Confections,95.0,1997-09
10657,56,38.0,45,Gnocchi di nonna Alice,5,SAVEA,1997-09-04,Grains/Cereals,1710.0,1997-09
10657,60,34.0,30,Camembert Pierrot,4,SAVEA,1997-09-04,Dairy Products,1020.0,1997-09
10658,21,10.0,60,Sir Rodney's Scones,3,QUICK,1997-09-05,Confections,600.0,1997-09
10658,40,18.4,70,Boston Crab Meat,8,QUICK,1997-09-05,Seafood,1288.0,1997-09
10658,60,34.0,55,Camembert Pierrot,4,QUICK,1997-09-05,Dairy Products,1870.0,1997-09
10658,77,13.0,70,Original Frankfurter grüne Soße,2,QUICK,1997-09-05,Condiments,910.0,1997-09
10659,31,12.5,20,Gorgonzola Telino,4,QUEEN,1997-09-05,Dairy Products,250.0,1997-09
10659,40,18.4,24,Boston Crab Meat,8,QUEEN,1997-09-05,Seafood,441.59999999999997,1997-09
10659,70,15.0,40,Outback Lager,1,QUEEN,1997-09-05,Beverages,600.0,1997-09
10660,20,81.0,21,Sir Rodney's Marmalade,3,HUNGC,1997-09-08,Confections,1701.0,1997-09
